STATION_NAME,ISLAND_GROUP,REGION,PROVINCE,CITY_OR_MUNICIPALITY,BARANGAY,YEAR_ESTABLISHED,LATITUDE,LONGITUDE,DESCRIPTION,YEAR_SURVEYED,PROJECT,EPOCH,LATITUDE(WGS84),LONGITUDE(WGS84),ERROR_ELLIPSE,ACCURACY_CLASS,ELLIPSOIDAL_HT(WGS84),HEIGHT_ERROR,ORDER_OF_ACCURACY(WGS84),EGM2008_ELEVATION,UTM_X(WGS84),UTM_Y(WGS84),UTM_Zone(WGS84),LATITUDE(PRS92),LONGITUDE(PRS92),ELLIPSOIDAL_HT(PRS92),NORTHING(PTM),EASTING(PTM),PTM_ZONE,UTMX(PRS92),UTMY(PRS92),UTM_ZONE,LATITUDE(ITRF),LONGITUDE(ITRF),ERROR_ELLIPSE(ITRF),ELLIPSOIDAL_HT(ITRF),HEIGHT_ERROR(ITRF),YEAR_COMPUTED,ENCODER,DATE_UPDATED,REFERENCE_FILE
ILS-3413,LUZON,REGION I,ILOCOS SUR,SAN EMILIO,TIAGAN,2009,17.22783785,120.6125533,"ILS-3413 From Banayoyo Town Proper travel eastward along the national road on the way to San Emilio, it takes 25 minutes drive until reaching San Emilio Municipal Hall then travel eastward until reaching the intersection going to Barangay Tiagan. The station is located 5.50 east of the center of the national road and 2 meters east of waiting shed and 8 meters southeast of the cellsite. \Station mark is the head of a 4"" copper nail on 0.30m. x 0.30m. concrete monument with inscriptions ""ILS-3413; PRS-92; 2009; DENR/LMS R-1.""",2007 - 2014,PRS92 Densification,NRMDP,17.2278378527778,120.612553327778,0.0,0,510.26,0.0,4,469.408389457141,246120.50786,1906327.10837,51,17.22951578611111,120.6112551111111,475.57373,1905538.569,458656.114,3,245981.09,1906399.159,51,0.0,0.0,0.0,0.0,0.0,1999-01-01,Aila Leana Sampana,2021-01-01,
ILN-3328,LUZON,REGION I,ILOCOS NORTE,BURGOS,TANAP,2009,18.51888032,120.6667502,ILS-3413 (LMS) The station is located beside the foot of Welcome Arc of Nagsurot approximately 15 meters southeast from waiting shed and 20 meters northeast from concrete marker.,2007 - 2014,PRS92 Densification,NRMDP,18.4921583638889,120.667944419444,0.0,0,143.642,0.0,4,107.9932992355401,253761.71295,2046227.47362,51,18.49391038611111,120.6666754555556,112.916,2045456.776,464799.936,3,253626.568,2046300.297,51,0.0,0.0,0.0,0.0,0.0,1999-01-01,Aila Leana Sampana,2021-01-01,
ILS-3415,LUZON,REGION I,ILOCOS SUR,SAN EMILIO,KALUMSING,2009,17.28829854,120.5545238,"ILS-3415 From Lidlidda Municipal Hall travel northward following the cemented barangay road travel for 25 minutes until reaching Barangay Kalumsing. The station is located 5.50 meters north of the center of barangay road and 7.50 east of Gemelina tree and 12.30 meters north of an electric post. Station mark is the head of a 4"" copper nail on 0.30m. x 0.30m. concrete monument with inscriptions ""ILS-3415; PRS-92; 2009; DENR/LMS R-1.""",2007 - 2014,PRS92 Densification,NRMDP,17.2882985361111,120.554523825,0.0,0,136.23,0.0,4,96.69420700382908,240031.42654,1913097.96316,51,17.28998146388889,120.5532268527778,101.87454,1912243.233,452500.064,3,239892.16,1913170.259,51,0.0,0.0,0.0,0.0,0.0,1999-01-01,Aila Leana Sampana,2021-01-01,
ILS-3416,LUZON,REGION I,ILOCOS SUR,SAN EMILIO,KALUMSING,2009,17.28333968,120.5581372,"ILS-3416 From Lidlidda Municipal Hall travel northward on the cemented barangay road for 25 minutes until reaching Barangay Kalumsing. The station is located 2.70 meters of the center of the road and 50 meters northwest on the house of Bataoy Corpuz. Station mark is the head of a 4"" copper nail on 0.30m. x 0.30m. concrete monument with inscriptions ""ILS-3416; PRS-92; 2009; DENR/LMS R-1.""",2007 - 2014,PRS92 Densification,NRMDP,17.2833396833333,120.558137205556,0.0,0,124.566,0.0,4,84.93602899740046,240408.7866,1912544.08729,51,17.28502223888889,120.5568401222222,90.18611,1911693.54,452882.964,3,240269.506,1912616.368,51,0.0,0.0,0.0,0.0,0.0,1999-01-01,Aila Leana Sampana,2021-01-01,
ILS-3417,LUZON,REGION I,ILOCOS SUR,SAN EMILIO,PALTOC,2009,17.23832046,120.5529529,"ILS-3417 From Banayoyo Town Proper travel eastward on the way to San Emilio, travel for 17 minutes until you reach Barangay Paltok. The station is located 4.40 meters north of the center of the national road and 0.50 meters south of the drainage canal and 35 meters southwest of an electric post. Station mark is the head of a 4"" copper nail on 0.30m. x 0.30m. concrete monument with inscriptions ""ILS-3417; PRS-92; 2009; DENR/LMS R-1.""",2007 - 2014,PRS92 Densification,NRMDP,17.2383204611111,120.552952875,0.0,0,148.11,0.0,4,108.2973674571479,239794.16796,1907566.93196,51,17.24000039444445,120.5516547527778,113.6,1906712.544,452320.073,3,239654.734,1907639.193,51,0.0,0.0,0.0,0.0,0.0,1999-01-01,Aries Zafra,2021-01-01,
ILS-3418,LUZON,REGION I,ILOCOS SUR,SAN EMILIO,PALTOC,2009,17.23992973,120.5621692,"ILS-3418 From Banayoyo Town Proper travel eastward along the national road on the way to San Emilio, 17 minutes drive until reaching Barangay Paltoc. The station is located 70 meters east of the house of Pio Galimba and 5.30 meters north of the center of the road and 0.20 meters north of rail post. Station mark is the head of a 4"" copper nail on 0.30m. x 0.30m. concrete monument with inscriptions ""ILS-3418 PRS-92; 2009; DENR/LMS R-1.""",2007 - 2014,PRS92 Densification,NRMDP,17.239929725,120.562169169444,0.0,0,175.949,0.0,4,135.986614574264,240776.91893,1907732.7006,51,17.24160955833333,120.5608710916667,141.42196,1906888.369,453300.619,3,240637.497,1907804.933,51,0.0,0.0,0.0,0.0,0.0,1999-01-01,Aila Leana Sampana,2021-01-01,
ILS-3419,LUZON,REGION I,ILOCOS SUR,SAN EMILIO,SAN MILIANO,2009,17.22507073,120.567318,"ILS-3419 From Banayoyo Town Proper travel eastward along national road on the way to San Emilio, 17 minutes drive until reaching Barangay Paltok. The station is 4.70 meters of the Welcome Arc of San Emiliano and 15 meters southwest of the coconut tree and 15 meters southwest of coconut tree and 3 meters east of barangay road. Station mark is the head of a 4"" copper nail on 0.30m. x 0.30m. concrete monument with inscriptions ""ILS-3419; PRS-92; 2009; DENR/LMS R-1.""",2007 - 2014,PRS92 Densification,NRMDP,17.2250707333333,120.567317952778,0.0,0,189.462,0.0,4,149.3279145227219,241303.976,1906080.75231,51,17.22674955277778,120.5660195416667,154.87556,1905242.681,453844.451,3,241164.508,1906152.956,51,0.0,0.0,0.0,0.0,0.0,2017-01-01,Aries Zafra,2021-01-01,
ILS-3420,LUZON,REGION I,ILOCOS SUR,SAN EMILIO,PALTOC,2009,17.2306314,120.569165,"ILS-3420 From Banayoyo Town Proper travel eastward along the national road on the way to San Emilio, 17 minutes drive going to Barangay Paltoc. The station is located 3 meters on the center of the road, 25 meters northwest of the electric post and 0.25 meters northwest of the rail post. Station mark is the head of a 4"" copper nail on 0.30m. x 0.30m. concrete monument with inscriptions ""ILS-3420; PRS-92; 2009; DENR/LMS R-1.""",2007 - 2014,PRS92 Densification,NRMDP,17.2306314027778,120.569165022222,0.0,0,204.727,0.0,4,164.5922011767709,241508.23505,1906693.90358,51,17.23231051666667,120.5678667444444,170.15372,1905857.633,454042.287,3,241368.788,1906766.106,51,0.0,0.0,0.0,0.0,0.0,1999-01-01,Aila Leana Sampana,2021-01-01,
ILS-3421,LUZON,REGION I,ILOCOS SUR,SAN EMILIO,CABAROAN,2009,17.23462384,120.5873023,"ILS-3421 From Banayoyo town proper travel eastward along the national road on the way to San Emilio, 25 minutes drive until reaching San Emilio Municipal Hall. Travel estward going to the intersection going to Barangay Tiagan The station is located 4.75 meters north of the center of national road and 19 meters northwest of the entrance of waiting shed, and 1.30 east of the railing. Station mark is the head of a 4"" copper nail on 0.30m. x 0.30m. concrete monument with inscriptions ""ILS-3421; PRS-92; 2009; DENR/LMS R-1.""",2007 - 2014,PRS92 Densification,NRMDP,17.2346238361111,120.587302288889,0.0,0,243.254,0.0,4,202.8353069938638,243443.39522,1907111.72708,51,17.23630279166667,120.5860041388889,208.64972,1906295.209,455972.187,3,243303.976,1907183.872,51,0.0,0.0,0.0,0.0,0.0,1999-01-01,Aila Leana Sampana,2021-01-01,
ILS-3422,LUZON,REGION I,ILOCOS SUR,SAN EMILIO,CABAROAN,2009,17.23135886,120.5941577,"ILS-3422 From Banayoyo Town Proper travel eastward along national road on the way to San Emilio, 25 minutes drive until reaching San Emilio Municipal hall, continue travelling until reaching the intersection going to Barangay Tiagan. The station is located 2.50 meters east of the center of the road and 10 meters southwest of the house of Pulon Lorenza. Station mark is the head of a 4"" copper nail on 0.30m. x 0.30m. concrete monument with inscriptions ""ILS-3422; PRS-92; 2009; DENR/LMS R-1.""",2007 - 2014,PRS92 Densification,NRMDP,17.2313588583333,120.594157691667,0.0,0,333.753,0.0,4,293.2088485872026,244168.22827,1906741.17423,51,17.23303744722222,120.5928594944444,299.12198,1905932.31,456700.493,3,244028.805,1906813.292,51,0.0,0.0,0.0,0.0,0.0,1999-01-01,Aila Leana Sampana,2021-01-01,
ILS-3423,LUZON,REGION I,ILOCOS SUR,LIDLIDDA,POBLACION NORTE,2009,17.27194231,120.5213993,"ILS-3423 From then intersection of Barangay Caburao, Santiago travel eastward going to Barangay Suysuyan upon reaching Lidlidda Public Market there is an intersection going to Lidlidda Municipal Hall.The station is located infront of the rice mill owned by Salvador Domingo near the chapel. Station mark is the head of a 4"" copper nail on 0.30m. x 0.30m. concrete monument with inscriptions ""ILS-3423; PRS-92; 2009; DENR/LMS R-1.""",2007 - 2014,PRS92 Densification,NRMDP,17.2719423083333,120.521399280556,0.0,0,117.814,0.0,4,78.74656819299186,236484.99819,1911332.11978,51,17.27362496388889,120.5201018805556,83.48642,1910441.621,448973.72,3,236345.652,1911404.511,51,0.0,0.0,0.0,0.0,0.0,1999-01-01,Aila Leana Sampana,2021-01-01,
ILS-3425,LUZON,REGION I,ILOCOS SUR,LIDLIDDA,SAN VICENTE,2009,17.26998629,120.5306128,"ILS-3425 From the intersection infront of Lidlidda Public Market at Barangay Suysuyan travel northward for 15 minutes until reaching Municipal Hall of Lidlidda. From the municipal hall travel again for 15 minutes to reach Barangay San Vicente. You must cross the river or by using the hanging bridge. The station is located at the rooftop of Barangay Hall, 0.30 meters north of the baluster and 15 meters northeast of electrical post. Station mark is the head of a 4"" copper nail on 0.30m. x 0.30m. concrete monument with inscriptions ""ILS-3425; PRS-92; 2009; DENR/LMS R-1.""",2007 - 2014,PRS92 Densification,NRMDP,17.2699862888889,120.530612766667,0.0,0,105.359,0.0,4,66.12195863055899,237462.27076,1911102.99024,51,17.27166863333333,120.5293153305555,71.00303,1910222.713,449952.852,3,237322.925,1911175.35,51,0.0,0.0,0.0,0.0,0.0,1999-01-01,Aila Leana Sampana,2021-01-01,
ILS-3426,LUZON,REGION I,ILOCOS SUR,LIDLIDDA,POBLACION SUR,2009,17.24975171,120.5067734,"ILS-3426 From Candon Town Proper travel northward for 10 minutes until reaching the intersection going to Lidlidda. From the intersection travel eastward 20 minutes until reaching Poblacion Sur. The station is located 5.20 meters north of the center of the road and 10 meters east of the Welcome Arc of Lidlidda and 40 meters east of culvert. Station mark is the head of a 4"" copper nail on 0.30m. x 0.30m. concrete monument with inscriptions ""ILS-3426; PRS-92; 2009; DENR/LMS R-1.""",2007 - 2014,PRS92 Densification,NRMDP,17.2497517055556,120.506773438889,0.0,0,106.345,0.0,4,67.38419529621054,234897.48241,1908895.34665,51,17.25143333333333,120.5054755111111,71.982,1907989.733,447412.215,3,234758.052,1908967.767,51,0.0,0.0,0.0,0.0,0.0,1999-01-01,Vanessa,2020-01-01,
ILS-3427,LUZON,REGION I,ILOCOS SUR,LIDLIDDA,SUYSUYAN,2009,17.25086891,120.5200138,"ILS-3427 From Candon Town Proper travel for 10 minutes until reaching Caburao intersection going to Lidlidda. From the said intersection travel eastward following the uphill cemented national road for 25 minutes until reaching Lidlidda Public Market situated at Barangay Suysuyan. The station is located 18.80 meters northeast of the market and 4.60 meters south from the center of the national road and 8 meters northeast of the marker. Station mark is the head of a 4"" copper nail on 0.30m. x 0.30m. concrete monument with inscriptions ""ILS-3427; PRS-92; 2009; DENR/LMS R-1.""",2007 - 2014,PRS92 Densification,NRMDP,17.2508689083333,120.520013813889,0.0,0,114.908,0.0,4,75.72939483069781,236307.63969,1909000.89713,51,17.25255031388889,120.5187159305556,80.517,1908109.786,448820.539,3,236168.223,1909073.275,51,0.0,0.0,0.0,0.0,0.0,1999-01-01,Vanessa,2020-01-01,
ILS-3428,LUZON,REGION I,ILOCOS SUR,LIDLIDDA,CARCARABASA,2009,17.24856813,120.523916,"ILS-3428 From Candon Town Proper travel northward for 10 minutes until reaching the intersection going to Lidlidda. From the intersection travel eastward following the cemented national road until reaching Barangay Carcarabasa. The station is located along barangay road 4 meters north from the center of the road 31.60 meters northeast of the Welcome Arc and also 16.50 meters northwest of the sign board. Station mark is the head of a 4"" copper nail on 0.30m. x 0.30m. concrete monument with inscriptions ""ILS-3428; PRS-92; 2009; DENR/LMS R-1.""",2007 - 2014,PRS92 Densification,NRMDP,17.2485681305556,120.523916025,0.0,0,98.419,0.0,4,59.16043211439182,236719.50271,1908740.8422,51,17.25024931944445,120.5226180916667,64.011,1907854.12,449234.871,3,236580.081,1908813.206,51,0.0,0.0,0.0,0.0,0.0,1999-01-01,Vanessa,2020-01-01,
ILS-3429,LUZON,REGION I,ILOCOS SUR,LIDLIDDA,BUGUI,2009,17.24149159,120.528456,"ILS-3429 From Candon town proper travel northward approximately 10 minutes until reaching the intersection going to Lidlidda. From the said intersection travel eastward following the cemented national road approximately 35 minutes until reaching barangay Bugui. the station is located along the national road within the western rip-rap of the bridge. Station mark is the head of a 4"" copper nail on 0.30m. x 0.30m. concrete monument with inscriptions ""ILS-3429; PRS-92; 2009; DENR/LMS R-1.""",2007 - 2014,PRS92 Densification,NRMDP,17.2414915861111,120.528455961111,0.0,0,103.403,0.0,4,64.02705873537569,237192.4546,1907951.18866,51,17.24317225555556,120.5271578583333,68.962,1907069.76,449715.726,3,237053.011,1908023.533,51,0.0,0.0,0.0,0.0,0.0,1999-01-01,Aila Leana Sampana,2021-01-01,
ILS-3430,LUZON,REGION I,ILOCOS SUR,LIDLIDDA,BANUCAL,2009,17.28553369,120.5503803,"ILS-3430 From Lidlidda Municipal Hall travel northward for 10 m inutes until reaching the river at Barangay San Vicente, after crossing the river travel for 15 minutes. The station is located inside Banucal Elementary School within the the center of the playground near the basketball court. Station mark is the head of a 4"" copper nail on 0.30m. x 0.30m. concrete monument with inscriptions ""ILS-3430; PRS-92; 2009; DENR/LMS R-1.""",2007 - 2014,PRS92 Densification,NRMDP,17.2855336944444,120.550380313889,0.0,0,118.25,0.0,4,78.76973719144563,239586.83318,1912797.46016,51,17.28721655,120.5490832694444,83.89573,1911938.283,452058.804,3,239447.554,1912869.768,51,0.0,0.0,0.0,0.0,0.0,1999-01-01,Aila Leana Sampana,2021-01-01,
ILS-3432,LUZON,REGION I,ILOCOS SUR,LIDLIDDA,LABUT,2009,17.24144324,120.5393083,"ILS-3432 From Candon Town Proper travel northward for 10 minutes until reaching the intersection going to Lidlidda. From the intersection travel eastward for 40 minutes until reaching Barangay Labut. The station is located along barangay road just after the bridge beside the rail post. Station mark is the head of a 4"" copper nail on 0.30m. x 0.30m. concrete monument with inscriptions ""ILS-3432; PRS-92; 2009; DENR/LMS R-1.""",2007 - 2014,PRS92 Densification,NRMDP,17.2414432361111,120.539308266667,0.0,0,125.546,0.0,4,85.98559292061054,238346.93857,1907931.09717,51,17.24312366388889,120.5380101833333,91.07874,1907061.592,450869.822,3,238207.503,1908003.406,51,0.0,0.0,0.0,0.0,0.0,1999-01-01,Aila Leana Sampana,2021-01-01,
ILS-3433,LUZON,REGION I,ILOCOS SUR,SALCEDO,PIAS,2009,17.12675044,120.5169486,"ILS-3433 To reach the station travel for 20 minutes within the Santa Lucia- Salcedo road going to Barangay Pias. The station is located on the access road near a riprap, 80 meters east of the centerline of barangay road. Station mark is the head of a 4"" copper nail on 0.30m. x 0.30m. concrete monument with inscriptions ""ILS-3433; PRS-92; 2009; DENR/LMS R-1.""",2007 - 2014,PRS92 Densification,NRMDP,17.1267504388889,120.516948602778,0.0,0,73.381,0.0,4,33.58456199927942,235805.44995,1895263.50822,51,17.12842441944445,120.5156478111111,38.60534,1894374.446,448459.951,3,235665.611,1895335.801,51,0.0,0.0,0.0,0.0,0.0,1999-01-01,TIM,2025-01-01,
ILS-3435,LUZON,REGION I,ILOCOS SUR,SALCEDO,ATABAY,2009,17.13390696,120.5267246,"ILS-3435 From Santa Lucia Public Market travel eastward going to Salcedo for about 10 minutes to reach San Tiburcio travel northward to reach Barangay Atabay. The station is located at the southern side of the said barangay 4.70 meters from the center and 11.70 SW of electric post. Found at the top of a riprap and 30 meters N from the edge of the riprap. Station mark is the head of a 4"" copper nail on 0.30m. x 0.30m. concrete monument with inscriptions ""ILS-3435; PRS-92; 2009; DENR/LMS R-1.""",2007 - 2014,PRS92 Densification,NRMDP,17.1339069611111,120.526724638889,0.0,0,83.695,0.0,4,43.76311497838737,236856.23098,1896042.55869,51,17.13558116111111,120.5254240305556,48.91835,1895163.864,449502.193,3,236716.424,1896114.825,51,0.0,0.0,0.0,0.0,0.0,1999-01-01,Aila Leana Sampana,2021-01-01,
ILS-3436,LUZON,REGION I,ILOCOS SUR,SALCEDO,SAN GASPAR,2009,17.14927383,120.5270879,"ILS-3436 From Santa Lucia Public Market travel eastward going to Salcedo for about 10 minutes to reach San Tiburcio, travel for 15 minutes northward of the bridge going to San Gaspar. The station is located inside the Barangay Auditorium on top of a septic tak 5.50 meters south of barangay halland 3.70 meters west of lamp post. Station mark is the head of a 4"" copper nail on 0.30m. x 0.30m. concrete monument with inscriptions ""ILS-3436; PRS-92; 2009; DENR/LMS R-1.""",2007 - 2014,PRS92 Densification,NRMDP,17.1492738333333,120.527087902778,0.0,0,104.744,0.0,4,64.88861480468753,236916.55603,1897743.36829,51,17.15094895277778,120.5257876555556,70.01495,1896864.407,449545.035,3,236776.802,1897815.645,51,0.0,0.0,0.0,0.0,0.0,1999-01-01,Aila Leana Sampana,2021-01-01,
ILS-3437,LUZON,REGION I,ILOCOS SUR,SALCEDO,CALANGCUASAN,2009,17.16529673,120.5274296,"ILS-3437 From Santa Lucia Town Proper travel northward following the cemented provincial road to reach Barangay Calancuasan. The station is located along provincial road within the Victory Bridge near Victory Elementary School 5 meters and 60 meters south of the road and the said school. Station mark is the head of a 4"" copper nail on 0.30m. x 0.30m. concrete monument with inscriptions ""ILS-3437; PRS-92; 2009; DENR/LMS R-1.""",2007 - 2014,PRS92 Densification,NRMDP,17.165296725,120.5274296,0.0,0,109.94,0.0,4,70.16517556370636,236975.52375,1899516.83808,51,17.16697280555556,120.5261297277778,75.26068,1898637.559,449585.758,3,236835.824,1899589.126,51,0.0,0.0,0.0,0.0,0.0,1999-01-01,Mara Chua,2021-01-01,
ILS-3438,LUZON,REGION I,ILOCOS SUR,SALCEDO,BALIDBID,2009,17.1473995,120.5411249,"ILS-3438 From Salcedo Municipal Hall travel eastward for about 400 meters to reach Barangay Balidbid's Auditorium. The station is located at the corner of the agricultural lot of Mr. Dominador Binayog, 70 meters north of the Piggery and 100 meters southwest of the said lot. Station mark is the head of a 4"" copper nail on 0.30m. x 0.30m. concrete monument with inscriptions ""ILS-3438; PRS-92; 2009; DENR/LMS R-1.""",2007 - 2014,PRS92 Densification,NRMDP,17.1473995027778,120.541124877778,0.0,0,96.257,0.0,4,56.14535178600519,238408.03235,1897516.8861,51,17.14907420833333,120.5398246055556,61.48822,1896653.352,451038.066,3,238268.282,1897589.116,51,0.0,0.0,0.0,0.0,0.0,1999-01-01,Aila Leana Sampana,2021-01-01,
