STATION_NAME,ELEVATION_(M),DATUM,REFERENCE_TIDE_STATION,TIDAL_SERIES,Std_Dev_(+/-),ACCURACY_CLASS,ORDER_OF_ACCURACY,YEAR_SURVEYED,FIXING_METHOD,YEAR_COMPUTED_x,ENCODER,DATE_UPDATED,REFERENCE_FILE,ISLAND_GROUP,REGION,PROVINCE,CITY_or_MUNICIPALITY,BARANGAY,YEAR_ESTABLISHED,LATITUDE,LONGITUDE,DESCRIPTION,YEAR_COMPUTED_y
MG-61B,30.3749,Mean Sea Level (MSL),Davao Tide Station,1970-1988,0.063501,1-Decimeter,1st Order,2020,Differential Leveling,2020,Melchor Degollado Jr,2022-11-08 07:58:00,,MINDANAO,BARMM,MAGUINDANAO DEL SUR,AMPATUAN,SALMAN,2020.0,6.81675,124.4624444,"MG-61B is in the Province of Maguindanao,Municipality of Ampatuan,Brgy Salman.Station is located on the left side of the National Highway heading towards Cotabato City from Insulan and set on the side of 6 lanes road about 1.5 meters northeast of a big Mahogany Tree and about 350 meters west of MG-61A. Mark is the head of a copper nail set and centered on a 15 cm x 15 cm cement putty with inscription ""MG-61B;2020,NAMRIA.",2020.0
MG-62A,32.3269,Mean Sea Level (MSL),Davao Tide Station,1970-1988,0.063266,1-Decimeter,1st Order,2020,Differential Leveling,2020,Dexter Alamar,2022-11-11 14:29:00,,MINDANAO,BARMM,MAGUINDANAO DEL SUR,AMPATUAN,KAURAN,2020.0,6.805638889,124.4669167,"MG-62A is in the Province of Maguindanao,Municipality of Ampatuan,Brgy Binibidad.Station is located on the left side of the National Highway heading towards Cotabato City from Insulan and set on the side of a steel electric post and about 50 meters east of Binibidad Mosque. Mark is the head of a copper nail set and centered on a 15 cm x 15 cm cement putty with inscription ""MG-62A;2020,NAMRIA.",2020.0
MG-63,36.3213,Mean Sea Level (MSL),Davao Tide Station,1970-1988,0.063105,1-Decimeter,1st Order,2020,Differential Leveling,2020,Melchor Degollado Jr,2022-11-08 07:58:00,,MINDANAO,BARMM,MAGUINDANAO DEL SUR,AMPATUAN,KAURAN,2008.0,6.797111111,124.47025,"MG-63 is in the Province of Maguindanao,Municipality of Ampatuan,Brgy Kauran.Station is located on the right side of the National Highway along the Insulan-Cotabato road and set on top of a NIA structure about 3 meters south of a Coconut Tree and about 40 meters southeast of a Wooden Electric Post. Mark is the head of a copper nail set and centered on a 15 cm x 15 cm cement putty with inscription ""MG-63;2008,NAMRIA.",2020.0
MG-64A,41.1527,Mean Sea Level (MSL),Davao Tide Station,1970-1988,0.062716,1-Decimeter,1st Order,2020,Differential Leveling,2020,Melchor Degollado Jr,2022-11-08 07:59:00,,MINDANAO,BARMM,MAGUINDANAO DEL SUR,AMPATUAN,KAURAN,2019.0,6.777611111,124.4783333,"MG-64A is in the Province of Maguindanao,Municipality of Ampatuan,Brgy Kauran.Station is located on the left side of the National Highway heading towards Cotabato City from Insulan and set on the side of the street lamp post for about 75 meters west of the Alliance Church and about 150 meters southeast of Palawan Pawnshop. Mark is the head of a copper nail set and centered on a 15 cm x 15 cm cement putty with inscription ""TCN-30;2019.",2020.0
MG-65A,44.1327,Mean Sea Level (MSL),Davao Tide Station,1970-1988,0.062508,1-Decimeter,1st Order,2020,Differential Leveling,2020,Melchor Degollado Jr,2022-11-08 07:59:00,,MINDANAO,BARMM,MAGUINDANAO DEL SUR,DATU ABDULLAH SANGKI,TALISAWA,2020.0,6.767416667,124.4817222,"MG-65A is in the Province of Maguindanao,Municipality of Datu Abdulah Sanki,Brgy Taliwasa.Station is located on the left side of the National Highway heading to Cotabato City from Insulan and is set on top of RCPC headwall about 10 meters from the road centerline and about 60 meters northwest of Datu Abdulah Sanki police Station. Mark is the head of a copper nail set and centered on a 15 cm x 15 cm cement putty with inscription ""MG-65A;2020,NAMRIA.",2020.0
MG-66A,40.7608,Mean Sea Level (MSL),Davao Tide Station,1970-1988,0.06232,1-Decimeter,1st Order,2020,Differential Leveling,2020,Melchor Degollado Jr,2022-11-08 07:59:00,,MINDANAO,BARMM,MAGUINDANAO DEL SUR,DATU ABDULLAH SANGKI,TALISAWA,2019.0,6.758888889,124.4855833,"MG-66A is in the Province of Maguindanao,Municipality of Datu Abdulah Sanki,Brgy Taliwasa.Station is located on the left side of the National Highway heading towards Cotabato City from Insulan and set on the side of a steel road railings for about 10 meters from the road centerline and about 75 meters west of the NLS-Trade Enterprises Building. Mark is the head of a copper nail set and centered on a 15 cm x 15 cm cement putty with inscription ""TCN-27;2019.",2020.0
MG-67A,511.879,Mean Sea Level (MSL),Davao Tide Station,1970-1988,0.063993,1-Decimeter,1st Order,2020,Differential Leveling,2020,Dexter Alamar,10/21/2020 2:56:07 PM,,MINDANAO,BARMM,MAGUINDANAO DEL NORTE,MATANOG,BAYANGA NORTE,2020.0,7.543888889,124.2413889,"MG-67A is in the Province of Maguindanao, Municipality of Matanog, Brgy. Bayanga Norte. Station is located at the center of the National Hi-way going to Cotabato City and set near the end of the road center island for about 10 meters southeast of Bayanga Brgy. Hall. Mark is the head of a copper nail set and centered on a of 10 cm x 10 cm cement putty with inscription ""MG-67A, 2020, NAMRIA.""",2020.0
MG-68A,522.4778,Mean Sea Level (MSL),Davao Tide Station,1970-1988,0.064016,1-Decimeter,1st Order,2020,Differential Leveling,2020,Dexter Alamar,10/21/2020 2:56:31 PM,,MINDANAO,BARMM,MAGUINDANAO DEL NORTE,MATANOG,BAYANGA NORTE,2020.0,7.537333333,124.2381111,"MG-68A is in the Province of Maguindanao, Municipality of Matanog, Brgy. Bayanga Norte. Station is located at the center of the National Hi-way going to Cotabato City and set on the top of RCBC headwall for about 800 meters southwest of Bayanga Brgy. Hall. Mark is the head of a copper nail set and centered on a of 10 cm x 10 cm cement putty with inscription ""MG-68A, 2020, NAMRIA.""",2020.0
MG-69A,569.6659,Mean Sea Level (MSL),Davao Tide Station,1970-1988,0.064042,1-Decimeter,1st Order,2020,Differential Leveling,2020,Dexter Alamar,10/21/2020 2:57:02 PM,,MINDANAO,BARMM,MAGUINDANAO DEL NORTE,MATANOG,BAYANGA NORTE,2020.0,7.527638889,124.2454444,"MG-70A is in the Province of Maguindanao, Municipality of Matanog, Brgy. Bayanga Norte. Station is located at the left side of the National Hi-way going to Cotabato City and set on the top of concrete driveway going to coconut plantation for about 500 meters east of Bayanga Elementary School. Mark is the head of a copper nail set and centered on a of 10 cm x 10 cm cement putty with inscription ""MG-70A, 2020, NAMRIA.""",2020.0
MG-6A,27.8447,Mean Sea Level (MSL),Davao Tide Station,1970-1988,0.061858,1-Decimeter,1st Order,2020,Differential Leveling,2020,Melchor Degollado Jr,2022-10-08 15:48:00,,MINDANAO,BARMM,MAGUINDANAO DEL NORTE,SULTAN KUDARAT,DALUMANGCOB,2016.0,7.270744444,124.2936333,"Head of a copper nail flushed at the center of a 15cmx25cm concrete putty on top of a street gutter with inscription G-06A, 2016, NAMRIA MG-06A is located along Narciso Ramos highway about 9 meters from the road centerline. It is near the residential property of Mr. Satar Kumandant and about 20 meters from petron sign board on the opposite side of the road.",2020.0
MG-70A,541.3813,Mean Sea Level (MSL),Davao Tide Station,1970-1988,0.064066,1-Decimeter,1st Order,2020,Differential Leveling,2020,Dexter Alamar,10/21/2020 2:59:40 PM,,MINDANAO,BARMM,MAGUINDANAO DEL NORTE,MATANOG,BAYANGA NORTE,2020.0,7.527638889,124.2454444,"MG-70A is in the Province of Maguindanao, Municipality of Matanog, Brgy. Bayanga Norte. Station is located at the left side of the National Hi-way going to Cotabato City and set on the top of concrete driveway going to coconut plantation for about 500 meters east of Bayanga Elementary School. Mark is the head of a copper nail set and centered on a of 10 cm x 10 cm cement putty with inscription ""MG-70A, 2020, NAMRIA.""",2020.0
MG-71A,509.5033,Mean Sea Level (MSL),Davao Tide Station,1970-1988,0.064082,1-Decimeter,1st Order,2020,Differential Leveling,2020,Dexter Alamar,10/21/2020 3:00:16 PM,,MINDANAO,BARMM,MAGUINDANAO DEL NORTE,MATANOG,BAYANGA NORTE,2020.0,7.524,124.2479444,"MG-71A is in the Province of Maguindanao, Municipality of Matanog, Brgy. Bayanga Norte. Station is located at the right side of the National Hi-way going to Cotabato City and set on the edge of the road shoulder for about 10 meters from the centerline and about 30 meters southwest of Mr. Daranda Anza's house. Mark is the head of a copper nail set and centered on a of 10 cm x 10 cm cement putty with inscription ""MG-71A, 2020, NAMRIA.""",2020.0
MG-72A,493.2471,Mean Sea Level (MSL),Davao Tide Station,1970-1988,0.064092,1-Decimeter,1st Order,2020,Differential Leveling,2020,Dexter Alamar,10/21/2020 3:00:39 PM,,MINDANAO,BARMM,MAGUINDANAO DEL NORTE,MATANOG,LANGKONG,2020.0,7.518277778,124.2498611,"MG-72A is in the Province of Maguindanao, Municipality of Matanog, Brgy. Langkong. Station is located at the right side of the National Hi-way going to Cotabato City and set on the edge of the road shoulder for about 15 meters southeast of Langkong Elementary School's gate. Mark is the head of a copper nail set and centered on a of 10 cm x 10 cm cement putty with inscription ""MG-72A, 2020, NAMRIA.""",2020.0
MG-73A,499.3593,Mean Sea Level (MSL),Davao Tide Station,1970-1988,0.064103,1-Decimeter,1st Order,2020,Differential Leveling,2020,Dexter Alamar,10/21/2020 3:01:03 PM,,MINDANAO,BARMM,MAGUINDANAO DEL NORTE,MATANOG,LANGKONG,2020.0,7.509527778,124.2549444,"MG-73A is in the Province of MAGUINDANAO, Municipality of Matanog, Brgy. Langkong. Station is located at the left side of the National Hi-way going to Cotabato City and set on the top of concrete driveway going to Railen Lasican store for about 8 meters and for about 6 meters from the road centerline. Mark is the head of a copper nail set and centered on a of 10 cm x 10 cm cement putty with inscription ""MG-73A, 2020, NAMRIA.""",2020.0
MG-74A,482.5303,Mean Sea Level (MSL),Davao Tide Station,1970-1988,0.064108,1-Decimeter,1st Order,2020,Differential Leveling,2020,Dexter Alamar,10/21/2020 3:01:26 PM,,MINDANAO,BARMM,MAGUINDANAO DEL NORTE,MATANOG,LANGKONG,2020.0,7.500444444,124.2524722,"MG-74A is in the Province of Maguindanao, Municipality of Matanog, Brgy. Central Langkong. Station is located at the right side of the National Hi-way going to Cotabato City and set on the corner of basketball court for about 20 meters southwest of the Brgy. Water tank. Mark is the head of a copper nail set and centered on a of 10 cm x 10 cm cement putty with inscription ""MG-74A, 2020, NAMRIA.""",2020.0
MG-75,435.4497,Mean Sea Level (MSL),Davao Tide Station,1970-1988,0.064109,1-Decimeter,1st Order,2020,Differential Leveling,2020,Dexter Alamar,10/21/2020 3:02:20 PM,,MINDANAO,BARMM,MAGUINDANAO DEL NORTE,MATANOG,LANGKONG,2012.0,7.493055556,124.2538611,"MG-75 is in the Province of Maguindanao, Municipality of Matanog, Brgy. Langkong. Station is located at the left side of the National Hi-way going to Cotabato City and set on the top of the parapet of the beam bridge for about 100 meters southeast of Matanog Central Elementary School. Mark is the head of a copper nail set and centered on a of 10 cm x 10 cm cement putty with inscription ""MG-75, 2012, NAMRIA.""",2020.0
MG-76A,387.309,Mean Sea Level (MSL),Davao Tide Station,1970-1988,0.064105,1-Decimeter,1st Order,2020,Differential Leveling,2020,Melchor Degollado Jr,2022-11-08 08:02:00,,MINDANAO,BARMM,MAGUINDANAO DEL NORTE,MATANOG,BUGASAN NORTE,2020.0,7.485,124.2511944,"MG-76A is in the Province of Maguindanao, Municipality of Matanog, Brgy. Bugasan Norte. Station is located at the right side of the National Hi-way going to Pagadian-Cotabato City and set on the corner Driveway of Mr. Bulao Dimapuro house. Mark is the head of a copper nail set and centered on a of 10 cm x 10 cm cement putty with inscription ""MG-76A, 2020, NAMRIA.""",2020.0
MG-77A,341.9712,Mean Sea Level (MSL),Davao Tide Station,1970-1988,0.064095,1-Decimeter,1st Order,2020,Differential Leveling,2020,Dexter Alamar,10/21/2020 3:16:52 PM,,MINDANAO,BARMM,MAGUINDANAO DEL NORTE,MATANOG,SAPAD,2020.0,7.47525,124.2545556,"MG-77A is in the Province of Maguindanao, Municipality of Matanog, Brgy. Sapad. Station is located at the right side of the National Hi-way going to Cotabato City and set on the top of brgy. marker near the welcome arc of Brgy. Sapad. Mark is the head of a copper nail set and centered on a of 10 cm x 10 cm cement putty with inscription ""MG-77A, 2020, NAMRIA.""",2020.0
MG-78A,294.8114,Mean Sea Level (MSL),Davao Tide Station,1970-1988,0.064082,1-Decimeter,1st Order,2020,Differential Leveling,2020,Dexter Alamar,10/21/2020 3:19:08 PM,,MINDANAO,BARMM,MAGUINDANAO DEL NORTE,MATANOG,BUGASAN SUR,2020.0,7.470166667,124.2593056,"MG-78A is in the Province of Maguindanao, Municipality of Matanog, Brgy. Bugasan Sur. Station is located at the right side of the National Hi-way going to Cotabato City and set on the road shoulder for about 8 meters from the centerline and about 400 meters northeast of Matanog Police Station. Mark is the head of a copper nail set and centered on a of 10 cm x 10 cm cement putty with inscription ""MG-78A, 2020, NAMRIA.""",2020.0
MG-79A,254.8855,Mean Sea Level (MSL),Davao Tide Station,1970-1988,0.064069,1-Decimeter,1st Order,2020,Differential Leveling,2020,Dexter Alamar,10/21/2020 3:19:42 PM,,MINDANAO,BARMM,MAGUINDANAO DEL NORTE,MATANOG,BUGASAN SUR,2020.0,7.463777778,124.2563889,"MG-79A is in the Province of Maguindanao, Municipality of Matanog, Brgy. Bugasan Sur. Station is located at the right side of the National Hi-way going to Cotabato City and set on the edge of the road for about 375 meters southwest of Matanog Police Station. Mark is the head of a copper nail set and centered on a of 10 cm x 10 cm cement putty with inscription ""MG-79A, 2020, NAMRIA.""",2020.0
MG-79B,222.0183,Mean Sea Level (MSL),Davao Tide Station,1970-1988,0.064055,1-Decimeter,1st Order,2020,Differential Leveling,2020,Dexter Alamar,10/21/2020 3:20:10 PM,,MINDANAO,BARMM,MAGUINDANAO DEL NORTE,MATANOG,BUGASAN SUR,2020.0,7.459916667,124.255,"MG-79B is in the Province of Maguindanao, Municipality of Matanog, Brgy. Bugasan Sur. Station is located at the right side of the National Hi-way going to Cotabato City and set on a concrete pavement for about 25 meters southeast of KM-42 Army Detachment. Mark is the head of a copper nail set and centered on a of 10 cm x 10 cm cement putty with inscription ""MG-79B, 2020, NAMRIA.""",2020.0
MG-7A (BLLM-2),42.0006,Mean Sea Level (MSL),Davao Tide Station,1970-1988,0.061997,1-Decimeter,1st Order,2020,Differential Leveling,2020,Melchor Degollado Jr,2022-10-08 15:49:00,,MINDANAO,BARMM,MAGUINDANAO DEL NORTE,SULTAN KUDARAT,DALUMANGCOB,2015.0,7.265780556,124.2901333,"Head of 4#opper nail flushed at the top center of a concrete monument 25cmx25cm protruding 20cm above ground with inscription ŒLM-02, 2015, MGD (ARMM) 063 Station is located along Narciso Ramos highway in front Sandakan Elementary School about 10.8 meters from the road centerline and 15 meters from kilometer post 1861 on the opposite side of the road.",2020.0
MG-80A,184.3349,Mean Sea Level (MSL),Davao Tide Station,1970-1988,0.064038,1-Decimeter,1st Order,2020,Differential Leveling,2020,Dexter Alamar,10/21/2020 3:20:40 PM,,MINDANAO,BARMM,MAGUINDANAO DEL NORTE,MATANOG,SAPAD,2020.0,7.454861111,124.2519167,"MG-80A is in the Province of Maguindanao, Municipality of Matanog, Brgy. Sapad 2nd. Station is located at the right side of the National Hi-way going to Cotabato City and set on the top of concrete driveway of Wahab Ramalan's house for about 5 meters from the road centerline. Mark is the head of a copper nail set and centered on a of 10 cm x 10 cm cement putty with inscription ""MG-80A, 2020, NAMRIA.""",2020.0
MG-81A,141.2165,Mean Sea Level (MSL),Davao Tide Station,1970-1988,0.064012,1-Decimeter,1st Order,2020,Differential Leveling,2020,Dexter Alamar,10/21/2020 3:21:05 PM,,MINDANAO,BARMM,MAGUINDANAO DEL NORTE,MATANOG,BUGASAN SUR,2020.0,7.449,124.2569167,"MG-81A is in the Province of Maguindanao, Municipality of Matanog, Brgy. Bugasan Sur. Station is located at the left side of the National Hi-way going to Cotabato City and set on the top of a rock for about 8 meters from the road ceterline and about 400 meters north of vulcanizingMark is the head of a copper nail set and centered on a of 10 cm x 10 cm cement putty with inscription ""MG-81A, 2020, NAMRIA."" shop.",2020.0
MG-82A,93.4831,Mean Sea Level (MSL),Davao Tide Station,1970-1988,0.063979,1-Decimeter,1st Order,2020,Differential Leveling,2020,Dexter Alamar,10/21/2020 3:21:31 PM,,MINDANAO,BARMM,MAGUINDANAO DEL NORTE,MATANOG,BUGASAN SUR,2020.0,7.441,124.2518611,"MG-82A is in the Province of Maguindanao, Municipality of Matanog, Brgy. Bugasan Sur, Sitio Campo Dos. Station is located at the left side of the National Hi-way going to Cotabato City and set on the edge of the road for about 45 meters southwest of Motin Mandar's house. Mark is the head of a copper nail set and centered on a of 10 cm x 10 cm cement putty with inscription ""MG-82A, 2020, NAMRIA.""",2020.0
MG-82B,61.6197,Mean Sea Level (MSL),Davao Tide Station,1970-1988,0.063955,1-Decimeter,1st Order,2020,Differential Leveling,2020,Dexter Alamar,10/21/2020 3:27:20 PM,,MINDANAO,BARMM,MAGUINDANAO DEL NORTE,MATANOG,BUGASAN SUR,2020.0,7.437027778,124.25425,"MG-82B is in the Province of Maguindanao, Municipality of Matanog, Brgy. Bugasan Sur, Sitio Campo Dos. Station is located at the left side of the National Hi-way going to Cotabato City and set on the edge of the road for about 500 meters southeast of Motin Mandar's house. Mark is the head of a copper nail set and centered on a of 10 cm x 10 cm cement putty with inscription ""MG-82B, 2020, NAMRIA.""",2020.0
MG-83A,28.8187,Mean Sea Level (MSL),Davao Tide Station,1970-1988,0.063931,1-Decimeter,1st Order,2020,Differential Leveling,2020,Dexter Alamar,10/21/2020 3:28:00 PM,,MINDANAO,BARMM,MAGUINDANAO DEL NORTE,MATANOG,BUGASAN SUR,2020.0,7.433138889,124.2561667,"MG-83A is in the Province of Maguindanao, Municipality of Matanog, Brgy. Bugasan Sur, Sitio Campo Tres. Station is located at the left side of the National Hi-way going to Cotabato City and set on the top the guardrail concrete post for about 15 meters northeast of marine checkpoint. Mark is the head of a copper nail set and centered on a of 10 cm x 10 cm cement putty with inscription ""MG-83A, 2020, NAMRIA.""",2020.0
